Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
134196,The Silence Of Marcel Duchamp,Uzi Parnes,75052.0,2009,"Digital cinema (color, sound)",,Purchase from the Artist,820422,Video,Film,2018-10-16,Y,292636,http://www.moma.org/collection/works/292636,http://www.moma.org/media/W1siZiIsIjQ0ODkwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c0be5c4b3403e116,,,,,,,,,
134197,Memorimorti,Uzi Parnes,75052.0,2012,"Video (color, sound)",,Purchase from the Artist,820424,Video,Film,2018-10-16,Y,292638,http://www.moma.org/collection/works/292638,http://www.moma.org/media/W1siZiIsIjQ0OTM3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2aee2719ace362e1,,,,,,,,,
134281,L.E.S.,Coleen Fitzgibbon,16605.0,1976,Video,,Purchase from the Artist,820458,Video,Film,2018-10-16,Y,292838,http://www.moma.org/collection/works/292838,,,,,,,,,,
134283,"Sirens with Tanya Ransom and Frederick Nunley, and Tanya Ransom's Birthday",Courtney Harmel,69956.0,1984-1986,"Video (color, sound)",,Purchase from the Artist,820470,Video,Film,2018-10-16,Y,292846,http://www.moma.org/collection/works/292846,,,,,,,,,,
134287,Set Set Spike,Emily Hubley,34037.0,2002,"Video (color, sound)",,Purchase from the Artist,820472,Video,Film,2018-10-16,Y,292865,http://www.moma.org/collection/works/292865,,,,,,,,,,
134288,Octave,Emily Hubley,34037.0,2006,"Video (color, sound)",,Purchase from the Artist,820473,Video,Film,2018-10-16,Y,292866,http://www.moma.org/collection/works/292866,,,,,,,,,,
134290,Hail,Emily Hubley,34037.0,2011,"Video (color, sound)",,Purchase from the Artist,820476,Video,Film,2018-10-16,Y,292875,http://www.moma.org/collection/works/292875,,,,,,,,,,
134291,And/Or,Emily Hubley,34037.0,2012,"Video (color, sound)",,Purchase from the Artist,820479,Video,Film,2018-10-16,Y,292878,http://www.moma.org/collection/works/292878,,,,,,,,,,
134292,Write Back,Emily Hubley,34037.0,2013,"Video (color, sound)",,Purchase from the Artist,820485,Video,Film,2018-10-16,Y,292879,http://www.moma.org/collection/works/292879,,,,,,,,,,
134293,Call Back the Dogs,Emily Hubley,34037.0,2016,"Video (color, sound)",,Purchase from the Artist,820487,Video,Film,2018-10-16,Y,292880,http://www.moma.org/collection/works/292880,,,,,,,,,,
134294,Paraffin,Emily Hubley,34037.0,2017,"Video (color, sound)",,Purchase from the Artist,820488,Video,Film,2018-10-16,Y,292881,http://www.moma.org/collection/works/292881,,,,,,,,,,
134295,Dear Trump Voter,Emily Hubley,34037.0,2017,"Video (color, sound)",,Purchase from the Artist,820489,Video,Film,2018-10-16,Y,292882,http://www.moma.org/collection/works/292882,,,,,,,,,,
134296,Brainworm Billy,Emily Hubley,34037.0,2018,"Video (color, sound)",,Purchase from the Artist,820490,Video,Film,2018-10-16,Y,292883,http://www.moma.org/collection/works/292883,,,,,,,,,,
134297,King Tut's Wah Wah Hut Speaker Series / Quentin Crisp,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820491,Video,Film,2018-10-16,N,292888,,,,,,,,,,,
134298,King Tut's Wah Wah Hut Speaker Series / Joe Franklin,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820492,Video,Film,2018-10-16,N,292893,,,,,,,,,,,
134299,King Tut's Wah Wah Hut Speaker Series / Sukhreet Gabel,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820493,Video,Film,2018-10-16,N,292894,,,,,,,,,,,
134300,King Tut's Wah Wah Hut Speaker Series / John Kelly,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820495,Video,Film,2018-10-16,N,292901,,,,,,,,,,,
134301,King Tut's Wah Wah Hut Speaker Series / Arto Lindsay,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820496,Video,Film,2018-10-16,N,292904,,,,,,,,,,,
134302,King Tut's Wah Wah Hut Speaker Series / Reno,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820497,Video,Film,2018-10-16,N,292905,,,,,,,,,,,
134303,King Tut's Wah Wah Hut Speaker Series / Stephen Saban,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820498,Video,Film,2018-10-16,N,292906,,,,,,,,,,,
134304,King Tut's Wah Wah Hut Speaker Series / Les Simpson,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820499,Video,Film,2018-10-16,N,292907,,,,,,,,,,,
134305,King Tut's Wah Wah Hut Speaker Series / Tiny Tim,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820500,Video,Film,2018-10-16,N,292911,,,,,,,,,,,
134306,King Tut's Wah Wah Hut Speaker Series / Carmelita Tropicana,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820501,Video,Film,2018-10-16,N,292913,,,,,,,,,,,
134307,King Tut's Wah Wah Hut Speaker Series / Ultraviolet,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820502,Video,Film,2018-10-16,N,292914,,,,,,,,,,,
134308,King Tut's Wah Wah Hut Speaker Series / Joey Arias,Robert Kurilla,75080.0,1987-1989,"Video (color, sound)",,Purchase from the Videographer,820503,Video,Film,2018-10-16,N,292917,,,,,,,,,,,
134311,Sleepless Nights,Becky Johnston,75097.0,1979,Video,,Gift of the Artist and Maripol,820519,Video,Film,2018-10-16,N,292946,,,,,,,,,,,
134313,Spectacle,Keiichi Tanaami,67285.0,1975,Digital cinema,,Gift of the Artist,820528,Video,Film,2018-10-16,N,292960,,,,,,,,,,,
134329,Untitled,Trisha Donnelly,33913.0,2014,"Video (black and white, silent)","35 sec., looped",Acquired through the generosity of The David Sanders Living Trust and The Contemporary Arts Council of The Museum of Modern Art,691.2019,Video,Media and Performance,2019-11-13,N,293020,,,,,,,,,,,
134448,Pilot Wave Induction III,Tauba Auerbach,39961.0,2018,"Video (color, sound)",9:03 min.,Acquired through the generosity of Jill and Peter Kraus,1344.2018,Video,Media and Performance,2018-12-20,Y,294432,http://www.moma.org/collection/works/294432,http://www.moma.org/media/W1siZiIsIjQ1ODE5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff099feb64a25437,,,,,,,,,543.0
134450,"Ocean 33 ° 02'47 ""S / 51 ° 04'00” N",Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.1,Video,Media and Performance,2018-11-07,N,294444,,,,,,,,,,,19800.0
134451,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.2,Video,Media and Performance,2018-11-07,N,294445,,,,,,,,,,,19800.0
134452,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.3,Video,Media and Performance,2018-11-07,N,294446,,,,,,,,,,,19800.0
134453,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.4,Video,Media and Performance,2018-11-07,N,294447,,,,,,,,,,,19800.0
134454,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.5,Video,Media and Performance,2018-11-07,N,294448,,,,,,,,,,,19800.0
134455,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.6,Video,Media and Performance,2018-11-07,N,294449,,,,,,,,,,,19800.0
134456,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.7,Video,Media and Performance,2018-11-07,N,294450,,,,,,,,,,,19800.0
134457,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.8,Video,Media and Performance,2018-11-07,N,294451,,,,,,,,,,,19800.0
134458,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.9,Video,Media and Performance,2018-11-07,N,294452,,,,,,,,,,,19800.0
134459,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.10,Video,Media and Performance,2018-11-07,N,294453,,,,,,,,,,,19800.0
134460,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.11,Video,Media and Performance,2018-11-07,N,294454,,,,,,,,,,,19800.0
134461,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.12,Video,Media and Performance,2018-11-07,N,294455,,,,,,,,,,,19800.0
134462,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.13,Video,Media and Performance,2018-11-07,N,294456,,,,,,,,,,,19800.0
134463,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.14,Video,Media and Performance,2018-11-07,N,294457,,,,,,,,,,,19800.0
134464,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.15,Video,Media and Performance,2018-11-07,N,294458,,,,,,,,,,,19800.0
134465,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.16,Video,Media and Performance,2018-11-07,N,294459,,,,,,,,,,,19800.0
134466,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.17,Video,Media and Performance,2018-11-07,N,294460,,,,,,,,,,,19800.0
134467,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.18,Video,Media and Performance,2018-11-07,N,294461,,,,,,,,,,,19800.0
134468,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.19,Video,Media and Performance,2018-11-07,N,294462,,,,,,,,,,,19800.0
134469,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.20,Video,Media and Performance,2018-11-07,N,294463,,,,,,,,,,,19800.0
134470,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.21,Video,Media and Performance,2018-11-07,N,294464,,,,,,,,,,,19800.0
134471,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.22,Video,Media and Performance,2018-11-07,N,294465,,,,,,,,,,,19800.0
134472,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.23,Video,Media and Performance,2018-11-07,N,294466,,,,,,,,,,,19800.0
134473,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.24,Video,Media and Performance,2018-11-07,N,294467,,,,,,,,,,,19800.0
134474,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.25,Video,Media and Performance,2018-11-07,N,294468,,,,,,,,,,,19800.0
134475,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.26,Video,Media and Performance,2018-11-07,N,294469,,,,,,,,,,,19800.0
134476,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.27,Video,Media and Performance,2018-11-07,N,294470,,,,,,,,,,,19800.0
134477,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.28,Video,Media and Performance,2018-11-07,N,294471,,,,,,,,,,,19800.0
134478,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.29,Video,Media and Performance,2018-11-07,N,294472,,,,,,,,,,,19800.0
134479,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.30,Video,Media and Performance,2018-11-07,N,294473,,,,,,,,,,,19800.0
134480,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.31,Video,Media and Performance,2018-11-07,N,294474,,,,,,,,,,,19800.0
134481,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.32,Video,Media and Performance,2018-11-07,N,294475,,,,,,,,,,,19800.0
134482,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.33,Video,Media and Performance,2018-11-07,N,294476,,,,,,,,,,,19800.0
134483,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.34,Video,Media and Performance,2018-11-07,N,294477,,,,,,,,,,,19800.0
134484,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.35,Video,Media and Performance,2018-11-07,N,294478,,,,,,,,,,,19800.0
134485,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.36,Video,Media and Performance,2018-11-07,N,294479,,,,,,,,,,,19800.0
134486,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.37,Video,Media and Performance,2018-11-07,N,294480,,,,,,,,,,,19800.0
134487,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.38,Video,Media and Performance,2018-11-07,N,294481,,,,,,,,,,,19800.0
134488,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.39,Video,Media and Performance,2018-11-07,N,294482,,,,,,,,,,,19800.0
134489,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.40,Video,Media and Performance,2018-11-07,N,294483,,,,,,,,,,,19800.0
134490,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.41,Video,Media and Performance,2018-11-07,N,294484,,,,,,,,,,,19800.0
134491,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.42,Video,Media and Performance,2018-11-07,N,294485,,,,,,,,,,,19800.0
134492,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.43,Video,Media and Performance,2018-11-07,N,294486,,,,,,,,,,,19800.0
134493,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.44,Video,Media and Performance,2018-11-07,N,294487,,,,,,,,,,,19800.0
134494,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.45,Video,Media and Performance,2018-11-07,N,294488,,,,,,,,,,,19800.0
134495,Untitled,Enrique Ramírez,74941.0,2013,"Video (color, sound)","25 days, 4 hours; 330 min.","Gift of Diana, Pablo, María Cristina and Juan Yarur in honor of Amador Yarur through the Latin American and Caribbean Fund",1227.2018.46,Video,Media and Performance,2018-11-07,N,294489,,,,,,,,,,,19800.0
